age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status,age_group,experience_level,language_proficiency,high_financial_status,total_experience_score,application_strength,has_support,has_dependents,processing_speed,age_experience_ratio
62,Greece,High School,1,5.1,25622,4,11,Tourist,Tourism,Married,2,0,0,0,74,Rejected,55+,Entry,Low,0,9,0.06756168688795756,0,1,Slow,31.0
28,Turkey,Bachelor,0,7.3,72146,4,10,Student,Education,Married,0,1,0,1,91,Rejected,26-35,Entry,Low,1,8,0.13021919525561143,0,0,Very Slow,28.0
68,Chile,High School,1,6.4,22043,0,3,Student,Education,Single,0,1,0,1,19,Approved,55+,Entry,Low,0,1,0.0660882164277819,0,0,Fast,34.0
19,Hungary,Bachelor,0,7.9,44992,1,6,Tourist,Tourism,Divorced,2,1,0,1,67,Rejected,18-25,Entry,Low,0,2,0.09125048419788304,0,1,Slow,19.0
37,Bangladesh,Bachelor,0,6.2,24882,4,9,Work,Employment,Single,0,1,0,1,23,Approved,36-45,Entry,Low,0,8,0.055957555739058626,0,0,Fast,37.0
27,Thailand,High School,0,6.9,27709,3,4,Student,Education,Single,0,1,0,0,62,Rejected,26-35,Entry,Low,0,6,0.06230198183319571,0,0,Slow,27.0
60,Algeria,Bachelor,7,7.5,40947,0,7,Tourist,Tourism,Single,0,1,0,0,45,Approved,55+,Senior,Low,0,7,0.1805290907020028,0,0,Normal,7.5
20,Egypt,Master,2,6.8,94006,1,1,Family,Family Reunion,Single,0,1,0,1,18,Approved,18-25,Entry,Low,1,4,0.18912576098408268,0,0,Fast,6.666666666666667
69,Kuwait,Bachelor,14,8.0,56917,4,5,Business,Business,Married,3,1,1,1,48,Approved,55+,Expert,Low,0,22,0.30255799373040754,0,1,Normal,4.6
29,Japan,Bachelor,4,7.7,56404,0,1,Work,Employment,Single,0,1,0,0,27,Approved,26-35,Mid,Low,0,4,0.16295674680113587,0,0,Fast,5.8
20,Qatar,Bachelor,0,7.9,47631,4,10,Tourist,Tourism,Married,1,1,0,0,31,Rejected,18-25,Entry,Low,0,8,0.09521264920051047,0,1,Normal,20.0
41,Indonesia,High School,0,5.4,27447,3,4,Work,Employment,Divorced,1,0,1,0,38,Approved,36-45,Entry,Low,0,6,0.05740861797162375,0,1,Normal,41.0
45,Romania,High School,4,6.3,28518,1,6,Student,Education,Married,2,1,0,1,79,Rejected,36-45,Mid,Low,0,6,0.11688901915306141,0,1,Slow,9.0
40,Switzerland,Master,8,6.7,89152,2,4,Work,Employment,Single,0,0,0,1,50,Approved,36-45,Senior,Low,1,12,0.26429664051316437,0,0,Normal,4.444444444444445
54,France,Bachelor,12,6.6,69316,0,5,Student,Education,Single,0,1,0,0,28,Approved,46-55,Expert,Low,1,12,0.28938750637443084,0,0,Fast,4.153846153846154
34,Thailand,Bachelor,6,7.1,33584,4,13,Tourist,Tourism,Widowed,1,1,0,0,19,Approved,26-35,Senior,Low,0,14,0.15448126163252732,0,1,Fast,4.857142857142857
58,Sri Lanka,Master,19,8.2,102373,2,7,Student,Education,Divorced,1,1,0,1,29,Approved,55+,Expert,Low,1,23,0.44037063956573624,0,1,Fast,2.9
46,New Zealand,Master,17,8.1,117946,4,12,Tourist,Tourism,Married,2,1,0,0,57,Approved,46-55,Expert,Low,1,25,0.4358655602121618,0,1,Normal,2.5555555555555554
41,Cambodia,Bachelor,3,7.9,77177,1,2,Tourist,Tourism,Divorced,0,1,0,0,54,Approved,36-45,Mid,Low,1,5,0.1809519925758913,0,0,Normal,10.25
19,Nigeria,Bachelor,0,6.5,49446,3,3,Work,Employment,Married,1,1,0,1,56,Approved,18-25,Entry,Low,0,6,0.09373766984460627,0,1,Normal,19.0
19,Kenya,Bachelor,0,6.5,76101,4,10,Student,Education,Married,3,1,0,1,39,Approved,18-25,Entry,Low,1,8,0.1337571878988064,0,1,Normal,19.0
33,Brazil,Master,2,7.9,90654,2,7,Work,Employment,Single,0,1,1,1,53,Rejected,26-35,Entry,Low,1,6,0.18739310577801707,0,0,Normal,11.0
38,Sweden,PhD,9,7.8,195057,1,4,Family,Family Reunion,Single,0,1,0,1,36,Approved,36-45,Senior,Low,1,11,0.44039432319723326,0,0,Normal,3.8
58,Russia,Bachelor,9,6.2,79007,4,12,Student,Education,Married,2,0,0,1,33,Approved,55+,Senior,Low,1,17,0.26135815474141166,0,1,Normal,5.8
68,Romania,Bachelor,3,6.9,28716,4,6,Family,Family Reunion,Single,0,1,0,1,32,Approved,55+,Mid,Low,0,11,0.10519319068414144,0,0,Normal,17.0
45,Mexico,Master,19,7.0,87506,2,9,Work,Employment,Single,0,1,0,0,60,Approved,36-45,Expert,Low,1,23,0.41444949250470475,0,0,Normal,2.25
46,Singapore,Bachelor,6,6.2,70958,0,7,Student,Education,Single,0,1,0,1,64,Rejected,46-55,Senior,Low,1,6,0.2078941660691312,0,0,Slow,6.571428571428571
20,Ukraine,Master,2,7.5,111450,3,10,Tourist,Tourism,Divorced,0,1,0,0,32,Approved,18-25,Entry,Low,1,8,0.21741598694309475,0,0,Normal,6.666666666666667
38,Slovakia,Master,8,6.7,115844,1,5,Student,Education,Married,0,0,0,1,63,Approved,36-45,Senior,Low,1,10,0.3043717099523956,0,0,Slow,4.222222222222222
21,Australia,Master,2,7.9,107219,2,6,Business,Business,Married,1,1,0,1,29,Approved,18-25,Entry,Low,1,6,0.21226361099534308,0,1,Fast,7.0
36,Czech Republic,Bachelor,11,6.2,75048,3,8,Family,Family Reunion,Married,2,1,0,1,35,Approved,36-45,Expert,Low,1,17,0.2830003634396299,0,1,Normal,3.0
61,Belgium,Master,3,8.2,93544,4,15,Student,Education,Single,0,1,0,1,56,Approved,55+,Mid,Low,1,11,0.20642522281386141,0,0,Normal,15.25
33,Ecuador,Master,5,8.0,59355,0,5,Tourist,Tourism,Married,0,1,0,0,53,Rejected,26-35,Mid,Low,0,5,0.18208044855284244,0,0,Normal,5.5
52,France,Master,12,6.9,87988,3,7,Tourist,Tourism,Married,2,1,0,1,32,Approved,46-55,Expert,Low,1,18,0.31832143776096333,0,1,Normal,4.0
48,Morocco,High School,2,6.3,11956,4,9,Work,Employment,Single,0,1,1,0,70,Rejected,46-55,Entry,Low,0,10,0.06443681120553754,0,0,Slow,16.0
65,Denmark,Bachelor,9,6.4,51006,3,7,Family,Family Reunion,Married,3,1,0,1,65,Rejected,55+,Senior,Low,0,15,0.21991776738310526,0,1,Slow,6.5
41,Belgium,Bachelor,10,7.9,52574,0,2,Work,Employment,Married,3,1,1,1,30,Approved,36-45,Senior,Low,0,10,0.24056504844567433,0,1,Fast,3.727272727272727
65,Jordan,High School,1,5.3,18170,0,2,Business,Business,Single,0,1,1,1,38,Rejected,55+,Entry,Low,0,1,0.05697333766492626,0,0,Normal,32.5
31,Netherlands,PhD,5,8.5,68108,4,10,Business,Business,Single,0,1,1,0,88,Rejected,26-35,Mid,Low,1,13,0.19672210458467188,0,0,Slow,5.166666666666667
25,Ecuador,Bachelor,2,6.4,61422,1,4,Tourist,Tourism,Married,2,0,0,0,34,Rejected,18-25,Entry,Low,1,4,0.13900450882583631,0,1,Normal,8.333333333333334
47,China,Bachelor,8,7.9,33698,4,9,Work,Employment,Married,0,1,0,0,82,Rejected,46-55,Senior,Low,0,16,0.1846386268505264,0,0,Slow,5.222222222222222
40,Indonesia,Bachelor,12,6.1,71409,4,10,Work,Employment,Married,0,1,1,1,40,Approved,36-45,Expert,Low,1,20,0.2910299131006526,0,0,Normal,3.076923076923077
30,Saudi Arabia,Bachelor,4,6.4,29177,0,2,Student,Education,Single,0,1,0,1,35,Approved,26-35,Mid,Low,0,4,0.1181784343621298,0,0,Normal,6.0
29,Russia,Bachelor,5,6.5,33515,0,5,Work,Employment,Single,0,1,1,0,93,Rejected,26-35,Mid,Low,0,5,0.13878456235811232,0,0,Very Slow,4.833333333333333
40,Italy,Master,12,7.6,58779,1,3,Student,Education,Single,0,1,0,1,51,Approved,36-45,Expert,Low,0,14,0.276567372750829,0,0,Normal,3.076923076923077
18,Chile,PhD,5,7.2,65278,1,6,Family,Family Reunion,Single,0,1,0,1,89,Rejected,18-25,Mid,Low,1,7,0.18857317432418091,0,0,Slow,3.0
60,Iran,Bachelor,11,7.4,20960,2,5,Work,Employment,Single,0,1,1,1,45,Rejected,55+,Expert,Low,0,15,0.2053932468567908,0,0,Normal,5.0
64,Japan,Bachelor,12,7.6,47105,1,7,Work,Employment,Married,3,1,1,1,25,Approved,55+,Expert,Low,0,14,0.2590401600791077,0,1,Fast,4.923076923076923
37,Myanmar,Bachelor,1,7.4,65513,1,5,Business,Business,Single,0,1,0,1,33,Rejected,36-45,Entry,Low,1,3,0.1343535868954645,0,0,Normal,18.5
64,Singapore,Bachelor,1,6.7,37821,3,8,Student,Education,Single,0,1,0,0,41,Rejected,55+,Entry,Low,0,7,0.09067712867160743,0,0,Normal,32.0
44,Turkey,Bachelor,7,7.2,38193,4,6,Student,Education,Married,3,1,0,0,33,Approved,36-45,Senior,Low,0,15,0.17549426598914342,0,1,Normal,5.5
18,Cambodia,Master,2,7.7,79835,3,3,Business,Business,Single,0,1,1,1,54,Rejected,18-25,Entry,Low,1,8,0.17054958051715077,0,0,Normal,6.0
48,New Zealand,Bachelor,7,6.9,61633,2,4,Work,Employment,Married,3,1,0,0,61,Approved,46-55,Senior,Low,1,11,0.20978681910077168,0,1,Slow,6.0
61,Nepal,Bachelor,4,6.0,42967,1,1,Business,Business,Single,0,1,1,0,76,Rejected,55+,Mid,Low,0,6,0.13768258570211928,0,0,Slow,12.2
44,Kenya,Master,4,6.5,41272,4,4,Work,Employment,Single,0,0,0,1,62,Approved,36-45,Mid,Low,0,12,0.13663773171217858,0,0,Slow,8.8
39,Mexico,Master,2,7.8,42041,3,10,Business,Business,Single,0,1,0,1,34,Approved,36-45,Entry,Low,0,8,0.11410609279100409,0,0,Normal,13.0
36,Croatia,Master,2,8.2,69292,1,1,Student,Education,Married,2,1,0,1,38,Approved,36-45,Entry,Low,1,4,0.15622043856084117,0,1,Normal,12.0
37,Switzerland,Master,7,8.4,105287,3,6,Work,Employment,Single,0,0,1,1,57,Approved,36-45,Senior,Low,1,13,0.2798284451048254,0,0,Normal,4.625
19,Poland,Bachelor,0,6.4,22228,4,13,Work,Employment,Single,0,1,1,1,29,Approved,18-25,Entry,Low,0,8,0.05257286990466181,0,0,Fast,19.0
39,Germany,Master,5,6.8,56911,1,6,Work,Employment,Single,0,1,1,1,60,Approved,36-45,Mid,Low,0,7,0.17481105436321703,0,0,Normal,6.5
45,China,High School,0,6.6,14438,0,6,Student,Education,Single,0,1,0,0,45,Rejected,36-45,Entry,Low,0,0,0.041477051272427,0,0,Normal,45.0
44,Kenya,Master,9,6.6,117273,4,13,Student,Education,Married,2,1,0,0,45,Approved,36-45,Senior,Low,1,17,0.32001029797390174,0,1,Normal,4.4
59,Romania,Bachelor,2,7.0,27767,1,7,Tourist,Tourism,Single,0,1,0,0,32,Approved,55+,Entry,Low,0,4,0.09027526927925572,0,0,Normal,19.666666666666668
25,UAE,Master,2,8.2,76280,3,6,Work,Employment,Single,0,1,1,1,48,Approved,18-25,Entry,Low,1,8,0.1667121433878061,0,0,Normal,8.333333333333334
29,India,Bachelor,0,7.1,47145,1,3,Student,Education,Divorced,1,1,0,0,46,Rejected,26-35,Entry,Low,0,2,0.09208297425118234,0,1,Normal,29.0
51,Ghana,PhD,6,8.1,174162,3,7,Student,Education,Married,3,0,0,0,49,Approved,46-55,Senior,Low,1,12,0.36854349419765003,0,1,Normal,7.285714285714286
66,Australia,Bachelor,10,8.0,28220,2,5,Work,Employment,Widowed,2,0,1,1,11,Approved,55+,Senior,Low,0,14,0.2043002259848981,0,1,Fast,6.0
31,Ghana,Bachelor,6,7.5,52305,1,7,Business,Business,Married,2,1,0,1,28,Approved,26-35,Senior,Low,0,8,0.18378876106950653,0,1,Fast,4.428571428571429
54,Thailand,Bachelor,2,7.7,40315,4,10,Student,Education,Single,0,1,0,1,57,Approved,46-55,Entry,Low,0,10,0.11121469574874,0,0,Normal,18.0
34,Denmark,Bachelor,9,6.4,42817,0,7,Family,Family Reunion,Married,1,1,0,1,43,Approved,26-35,Senior,Low,0,9,0.20762289462580474,0,1,Normal,3.4
69,Sri Lanka,Bachelor,1,7.0,54543,3,12,Student,Education,Single,0,0,0,1,39,Approved,55+,Entry,Low,0,7,0.11668335192811972,0,0,Normal,34.5
24,UK,Master,2,7.7,77224,1,5,Business,Business,Single,0,1,0,1,79,Rejected,18-25,Entry,Low,1,4,0.16662945440049287,0,0,Slow,8.0
52,Ukraine,Bachelor,8,6.7,62634,2,8,Tourist,Tourism,Married,3,1,0,0,38,Approved,46-55,Senior,Low,1,12,0.22448281272245793,0,1,Normal,5.777777777777778
55,New Zealand,Bachelor,14,7.9,22571,0,0,Student,Education,Single,0,1,0,1,69,Rejected,46-55,Expert,Low,0,14,0.2506912945336505,0,0,Slow,3.6666666666666665
65,Indonesia,Bachelor,0,7.7,22580,2,3,Student,Education,Single,0,1,0,1,64,Rejected,55+,Entry,Low,0,4,0.057001358756850085,0,0,Slow,65.0
27,Spain,PhD,5,8.7,92384,0,4,Work,Employment,Married,1,1,1,1,25,Approved,26-35,Mid,Low,1,5,0.23376981872024727,0,1,Fast,4.5
56,Denmark,Master,5,6.8,76797,1,2,Work,Employment,Divorced,2,1,1,1,30,Approved,55+,Mid,Low,1,7,0.20466767173428524,0,1,Fast,9.333333333333334
35,Morocco,Bachelor,9,7.8,35026,2,5,Work,Employment,Single,0,1,1,1,16,Approved,26-35,Senior,Low,0,13,0.2001255746047853,0,0,Fast,3.5
39,Romania,Master,12,8.0,65069,4,6,Student,Education,Divorced,2,1,0,1,57,Approved,36-45,Expert,Low,1,20,0.28721110820612517,0,1,Normal,3.0
47,Norway,Bachelor,8,7.6,25536,2,7,Student,Education,Married,2,1,0,0,53,Rejected,46-55,Senior,Low,0,12,0.1714842915904108,0,1,Normal,5.222222222222222
63,Germany,Master,8,7.5,85493,4,11,Tourist,Tourism,Married,1,1,0,0,79,Rejected,55+,Senior,Low,1,16,0.26120305895021856,0,1,Slow,7.0
27,Lebanon,Bachelor,2,6.5,27887,2,3,Tourist,Tourism,Single,0,0,0,1,34,Approved,26-35,Entry,Low,0,6,0.08895543593341082,0,0,Normal,9.0
49,Colombia,High School,3,5.5,13983,1,2,Business,Business,Married,2,1,1,0,38,Rejected,46-55,Mid,Low,0,5,0.07887322972024985,0,1,Normal,12.25
65,France,High School,0,6.2,16861,0,5,Student,Education,Single,0,1,0,1,62,Rejected,55+,Entry,Low,0,0,0.043914916297575254,0,0,Slow,65.0
18,Egypt,Master,2,8.2,48521,0,6,Work,Employment,Single,0,1,1,1,58,Rejected,18-25,Entry,Low,0,2,0.12503509211537914,0,0,Normal,6.0
34,Serbia,High School,4,5.2,5588,3,6,Work,Employment,Single,0,1,1,1,45,Rejected,26-35,Mid,Low,0,10,0.0791621743215923,0,0,Normal,6.8
40,Netherlands,Bachelor,0,7.3,70112,1,2,Student,Education,Married,2,1,0,1,35,Approved,36-45,Entry,Low,1,2,0.12716537046768261,0,1,Normal,40.0
19,Philippines,Master,2,7.5,59688,4,8,Student,Education,Widowed,0,1,0,0,30,Approved,18-25,Entry,Low,0,10,0.1397011006732952,0,0,Fast,6.333333333333333
41,Colombia,PhD,8,8.7,115898,2,8,Tourist,Tourism,Married,3,1,0,0,33,Approved,36-45,Senior,Low,1,12,0.3104527849467654,0,1,Normal,4.555555555555555
52,UK,Master,14,7.5,58890,2,7,Work,Employment,Married,2,1,1,0,48,Approved,46-55,Expert,Low,0,18,0.3040202338024742,0,1,Normal,3.466666666666667
67,Tanzania,Master,14,7.7,72409,2,2,Tourist,Tourism,Married,3,1,0,1,48,Approved,55+,Expert,Low,1,18,0.3249175087818301,0,1,Normal,4.466666666666667
18,Netherlands,Bachelor,0,6.8,31853,1,5,Tourist,Tourism,Married,2,0,0,0,61,Rejected,18-25,Entry,Low,0,2,0.06822373695668493,0,1,Slow,18.0
47,Serbia,Bachelor,10,6.6,35682,1,6,Student,Education,Married,3,1,0,1,40,Approved,46-55,Senior,Low,0,12,0.21130358909577568,0,1,Normal,4.2727272727272725
57,South Africa,Bachelor,10,7.4,42409,0,0,Tourist,Tourism,Married,1,1,0,1,77,Rejected,55+,Senior,Low,0,10,0.2238034314499533,0,1,Slow,5.181818181818182
49,Poland,Bachelor,7,7.8,52441,4,16,Work,Employment,Married,3,1,1,1,54,Approved,46-55,Senior,Low,0,15,0.1986860533924915,0,1,Normal,6.125
51,Israel,Bachelor,6,6.6,34753,3,5,Student,Education,Married,3,1,0,1,27,Approved,46-55,Senior,Low,0,12,0.15473638512175486,0,1,Fast,7.285714285714286
43,Brazil,Bachelor,5,6.0,68963,3,7,Student,Education,Married,3,1,0,1,44,Approved,36-45,Mid,Low,1,11,0.19050579199552692,0,1,Normal,7.166666666666667
61,Argentina,Bachelor,12,7.0,74365,1,1,Tourist,Tourism,Married,2,1,0,0,44,Approved,55+,Expert,Low,1,14,0.2981680183480064,0,1,Normal,4.6923076923076925
31,Ecuador,Master,5,6.6,52675,0,7,Student,Education,Single,0,1,0,0,75,Rejected,26-35,Mid,Low,0,5,0.16785117147154222,0,0,Slow,5.166666666666667
55,Tanzania,Bachelor,6,7.4,20468,2,10,Tourist,Tourism,Divorced,1,0,0,1,35,Rejected,46-55,Senior,Low,0,10,0.1356890463333756,0,1,Normal,7.857142857142857
61,Italy,Master,16,8.4,41722,2,5,Student,Education,Divorced,0,1,0,0,36,Approved,55+,Expert,Low,0,20,0.3085305980445705,0,0,Normal,3.588235294117647
50,Myanmar,Bachelor,4,7.7,40483,4,10,Student,Education,Single,0,1,0,1,33,Approved,46-55,Mid,Low,0,12,0.13905313596110885,0,0,Normal,10.0
68,Italy,Master,3,6.9,97149,3,7,Student,Education,Married,0,1,0,0,30,Approved,55+,Mid,Low,1,9,0.20793772938243738,0,0,Fast,17.0
40,Ethiopia,PhD,7,7.8,135169,3,3,Tourist,Tourism,Single,0,1,0,1,56,Rejected,36-45,Senior,Low,1,13,0.32289294476701297,0,0,Normal,5.0
46,Netherlands,Master,3,7.7,41433,3,11,Student,Education,Single,0,1,0,1,36,Rejected,46-55,Mid,Low,0,9,0.12668635185822746,0,0,Normal,11.5
30,Saudi Arabia,Master,2,8.3,81468,1,3,Business,Business,Single,0,1,1,1,88,Rejected,26-35,Entry,Low,1,4,0.17480134840244468,0,0,Slow,10.0
46,Philippines,PhD,5,9.4,133601,1,7,Work,Employment,Widowed,1,1,1,0,46,Approved,46-55,Mid,Low,1,7,0.297752560256168,0,1,Normal,7.666666666666667
35,Kenya,Bachelor,0,7.0,61535,2,4,Student,Education,Married,1,1,0,1,21,Approved,26-35,Entry,Low,1,4,0.1133879588619473,0,1,Fast,35.0
19,New Zealand,Bachelor,0,6.3,46996,4,13,Business,Business,Single,0,1,1,1,71,Rejected,18-25,Entry,Low,0,8,0.08945926732227309,0,0,Slow,19.0
33,Switzerland,High School,0,6.7,6024,1,1,Tourist,Tourism,Single,0,1,0,0,85,Rejected,26-35,Entry,Low,0,2,0.02914436603858569,0,0,Slow,33.0
28,Thailand,Bachelor,5,7.2,50117,1,6,Student,Education,Single,0,1,0,0,66,Approved,26-35,Mid,Low,0,7,0.1658106189604695,0,0,Slow,4.666666666666667
46,Nepal,High School,2,5.6,29623,4,13,Student,Education,Widowed,0,1,0,0,76,Rejected,46-55,Entry,Low,0,10,0.08886184686352117,0,0,Slow,15.333333333333334
32,Rwanda,Master,4,7.0,70587,3,12,Tourist,Tourism,Single,0,1,0,0,47,Rejected,26-35,Mid,Low,1,10,0.1821509439334833,0,0,Normal,6.4
53,Russia,Bachelor,9,7.8,77428,0,4,Work,Employment,Single,0,1,1,1,40,Approved,46-55,Senior,Low,1,9,0.26378746185048757,0,0,Normal,5.3
44,Switzerland,Bachelor,3,6.7,41693,1,7,Work,Employment,Single,0,1,1,1,38,Approved,36-45,Mid,Low,0,5,0.12407671294223019,0,0,Normal,11.0
34,Chile,Master,2,8.0,58704,1,5,Tourist,Tourism,Single,0,0,0,0,74,Rejected,26-35,Entry,Low,0,4,0.13972373410922345,0,0,Slow,11.333333333333334
58,Italy,PhD,14,7.9,94781,4,7,Work,Employment,Single,0,1,1,0,34,Approved,55+,Expert,Low,1,22,0.359106578671478,0,0,Normal,3.8666666666666667
66,Israel,PhD,27,7.7,100387,4,16,Tourist,Tourism,Single,0,1,0,0,33,Approved,55+,Expert,Low,1,35,0.5462337090256764,0,0,Normal,2.357142857142857
18,Spain,PhD,5,7.7,81095,1,5,Tourist,Tourism,Married,3,1,0,0,37,Approved,18-25,Mid,Low,1,7,0.21382064073060686,0,1,Normal,3.0
53,Croatia,Bachelor,4,6.8,46658,3,6,Work,Employment,Married,1,1,1,1,36,Approved,46-55,Mid,Low,0,10,0.145624211706173,0,1,Normal,10.6
59,Portugal,Bachelor,13,6.6,67601,1,2,Business,Business,Married,0,1,1,0,39,Rejected,55+,Expert,Low,1,15,0.30060572805707353,0,0,Normal,4.214285714285714
22,India,Bachelor,0,7.7,24054,3,13,Work,Employment,Single,0,1,0,1,42,Approved,18-25,Entry,Low,0,6,0.05921440582538848,0,0,Normal,22.0
55,Chile,Master,14,7.6,45340,0,4,Student,Education,Single,0,0,0,1,75,Rejected,46-55,Expert,Low,0,14,0.2839764157707949,0,0,Slow,3.6666666666666665
23,Mexico,Master,2,7.1,103983,1,5,Business,Business,Married,1,1,0,1,58,Approved,18-25,Entry,Low,1,4,0.20500511688829406,0,1,Normal,7.666666666666667
60,Morocco,Bachelor,0,7.6,77538,0,1,Work,Employment,Married,0,1,1,1,27,Approved,55+,Entry,Low,1,0,0.13921468358231362,0,0,Fast,60.0
50,Indonesia,Bachelor,1,6.6,26858,1,4,Student,Education,Single,0,1,0,0,40,Rejected,46-55,Entry,Low,0,3,0.07391740342575503,0,0,Normal,25.0
33,Belgium,Master,8,8.5,105002,0,0,Tourist,Tourism,Single,0,1,0,0,38,Approved,26-35,Senior,Low,1,8,0.2934936527494829,0,0,Normal,3.6666666666666665
18,Mexico,High School,0,5.3,23079,2,5,Family,Family Reunion,Single,0,1,0,1,67,Rejected,18-25,Entry,Low,0,4,0.05055055176037835,0,0,Slow,18.0
41,Indonesia,Bachelor,0,7.5,79219,1,3,Student,Education,Married,3,1,0,0,84,Rejected,36-45,Entry,Low,1,2,0.14143851812926958,0,1,Slow,41.0
40,Saudi Arabia,High School,2,6.1,17066,1,4,Student,Education,Single,0,1,0,1,31,Rejected,36-45,Entry,Low,0,4,0.07150890789497527,0,0,Normal,13.333333333333334
37,South Africa,Master,7,7.4,48190,4,4,Work,Employment,Married,1,1,1,0,39,Approved,36-45,Senior,Low,0,15,0.1911036496690473,0,1,Normal,4.625
27,Japan,Master,2,8.2,112851,3,6,Tourist,Tourism,Married,3,1,0,0,46,Rejected,26-35,Entry,Low,1,8,0.2216194326303555,0,1,Normal,9.0
57,Austria,PhD,7,9.0,117681,0,4,Work,Employment,Married,1,1,1,0,28,Approved,55+,Senior,Low,1,7,0.30023665770147734,0,1,Fast,7.125
34,Philippines,High School,3,5.6,13625,0,5,Student,Education,Single,0,1,0,1,64,Rejected,26-35,Mid,Low,0,3,0.07863573253535382,0,0,Slow,8.5
60,Poland,Master,16,6.9,97023,3,7,Work,Employment,Single,0,1,1,1,56,Approved,55+,Expert,Low,1,22,0.3870588992231607,0,0,Normal,3.5294117647058822
26,Greece,Bachelor,1,6.4,63275,3,7,Work,Employment,Divorced,1,0,1,1,49,Rejected,26-35,Entry,Low,1,7,0.12799347879547202,0,1,Normal,13.0
30,Rwanda,Bachelor,6,7.4,28633,3,3,Tourist,Tourism,Married,3,1,0,1,43,Approved,26-35,Senior,Low,0,12,0.1479478857598451,0,1,Normal,4.285714285714286
19,Indonesia,High School,0,6.7,13466,1,5,Student,Education,Married,3,1,0,0,33,Rejected,18-25,Entry,Low,0,2,0.040317701373770734,0,1,Normal,19.0
52,Indonesia,PhD,19,8.4,86063,0,5,Work,Employment,Divorced,1,0,1,0,43,Approved,46-55,Expert,Low,1,19,0.4164829884884898,0,1,Normal,2.6
42,New Zealand,PhD,9,7.5,81825,2,5,Student,Education,Divorced,0,1,0,0,46,Approved,36-45,Senior,Low,1,13,0.2694890683364871,0,0,Normal,4.2
53,Saudi Arabia,PhD,15,8.8,186616,2,2,Work,Employment,Married,2,1,0,0,40,Approved,46-55,Expert,Low,1,19,0.5134797211558623,0,1,Normal,3.3125
44,China,Master,11,7.9,63845,3,9,Student,Education,Married,0,1,0,0,58,Rejected,36-45,Expert,Low,1,17,0.27128030488546734,0,0,Normal,3.6666666666666665
51,Myanmar,Bachelor,9,6.4,54366,2,8,Work,Employment,Single,0,1,1,1,51,Approved,46-55,Senior,Low,0,13,0.22496243369944785,0,0,Normal,5.1
52,Turkey,Master,3,8.4,116810,2,2,Business,Business,Married,3,1,0,1,38,Approved,46-55,Mid,Low,1,7,0.24195653427696479,0,1,Normal,13.0
27,Turkey,Master,2,7.2,89172,0,3,Business,Business,Divorced,1,1,1,1,28,Approved,26-35,Entry,Low,1,2,0.18306804759920167,0,1,Fast,9.0
62,Finland,Bachelor,10,6.2,61323,4,14,Work,Employment,Single,0,1,1,0,66,Rejected,55+,Senior,Low,1,18,0.24860069892236528,0,0,Slow,5.636363636363637
54,Malaysia,Master,13,6.7,58228,3,9,Work,Employment,Married,2,1,0,0,51,Approved,46-55,Expert,Low,0,19,0.28683321097877607,0,1,Normal,3.857142857142857
54,Algeria,Bachelor,6,6.9,35344,2,9,Tourist,Tourism,Married,3,1,0,1,33,Approved,46-55,Senior,Low,0,10,0.1565237058934687,0,1,Normal,7.714285714285714
43,France,High School,0,6.7,26971,2,5,Business,Business,Single,0,1,1,1,44,Rejected,36-45,Entry,Low,0,4,0.06059395691014188,0,0,Normal,43.0
37,Nigeria,High School,4,5.4,20324,4,11,Work,Employment,Divorced,1,1,0,1,61,Rejected,36-45,Mid,Low,0,12,0.10188663945183778,0,1,Slow,7.4
24,Russia,Master,2,8.1,70005,0,3,Work,Employment,Single,0,1,1,1,51,Rejected,18-25,Entry,Low,1,2,0.15699092876427936,0,0,Normal,8.0
23,Algeria,Master,2,6.8,52431,0,3,Work,Employment,Single,0,1,1,0,47,Approved,18-25,Entry,Low,0,2,0.12670552226326592,0,0,Normal,7.666666666666667
69,Netherlands,Bachelor,12,6.6,57134,4,10,Family,Family Reunion,Married,0,1,0,1,61,Rejected,55+,Expert,Low,0,20,0.2710975882001196,0,0,Slow,5.3076923076923075
19,Pakistan,Master,2,7.0,50344,1,1,Tourist,Tourism,Married,1,1,0,0,39,Rejected,18-25,Entry,Low,0,4,0.12417212386975193,0,1,Normal,6.333333333333333
49,Belgium,PhD,19,8.8,159182,2,6,Tourist,Tourism,Married,2,1,0,0,23,Approved,46-55,Expert,Low,1,23,0.5274630350315421,0,1,Fast,2.45
30,New Zealand,PhD,5,9.1,144282,0,4,Student,Education,Single,0,1,0,1,30,Approved,26-35,Mid,Low,1,5,0.31288889386475593,0,0,Fast,5.0
48,Germany,Bachelor,2,6.3,32575,0,0,Work,Employment,Divorced,0,1,1,0,18,Approved,46-55,Entry,Low,0,2,0.09539394655573646,0,0,Fast,16.0
61,Ethiopia,Master,2,8.2,79886,3,4,Family,Family Reunion,Married,2,1,0,1,66,Rejected,55+,Entry,Low,1,8,0.17212615134516668,0,1,Slow,20.333333333333332
30,France,High School,1,5.2,19588,2,8,Tourist,Tourism,Divorced,0,1,0,0,51,Approved,26-35,Entry,Low,0,5,0.058802306961525615,0,0,Normal,15.0
