age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status
20,Netherlands,PhD,5,9.5,168150,3,5,Tourist,Tourism,Married,3,1,0,0,53,Approved
50,Poland,PhD,7,9.1,194333,1,4,Student,Education,Married,0,1,0,1,26,Approved
28,Kuwait,PhD,5,9.0,168395,1,5,Work,Employment,Married,0,1,1,1,65,Approved
62,Singapore,Master,12,7.6,80047,2,9,Tourist,Tourism,Married,2,1,0,0,38,Approved
58,Kuwait,Bachelor,1,7.0,40523,0,4,Work,Employment,Married,3,1,1,1,51,Rejected
69,Greece,PhD,28,8.4,160607,4,7,Student,Education,Married,2,0,0,0,42,Rejected
39,Sri Lanka,Master,2,6.6,117402,3,6,Tourist,Tourism,Married,2,0,0,0,79,Rejected
62,Indonesia,Bachelor,1,6.4,56161,0,6,Student,Education,Married,3,1,0,0,68,Rejected
31,Morocco,Bachelor,0,6.6,29361,3,13,Student,Education,Married,2,1,0,1,68,Rejected
63,Peru,Bachelor,2,7.4,42631,0,3,Student,Education,Single,0,1,0,0,55,Rejected
29,Myanmar,Bachelor,6,6.2,50013,0,1,Work,Employment,Single,0,1,1,1,22,Approved
53,Greece,Bachelor,13,7.7,50409,4,14,Tourist,Tourism,Single,0,1,0,0,40,Approved
46,Sri Lanka,Master,3,7.5,111921,3,5,Work,Employment,Single,0,1,0,0,17,Approved
30,Saudi Arabia,PhD,5,7.5,124217,4,7,Work,Employment,Married,2,1,1,1,27,Approved
29,France,Bachelor,6,7.7,66441,3,6,Student,Education,Single,0,1,0,1,50,Approved
36,Belgium,Bachelor,4,6.9,73937,4,5,Business,Business,Single,0,0,0,1,34,Approved
32,Bulgaria,Master,2,8.2,91098,1,1,Tourist,Tourism,Married,2,1,0,0,74,Rejected
58,South Korea,Master,9,7.5,56931,2,3,Work,Employment,Single,0,1,0,1,89,Rejected
31,Netherlands,High School,2,6.9,25087,0,5,Family,Family Reunion,Married,0,1,0,1,50,Approved
47,China,Master,18,8.0,92304,0,3,Business,Business,Divorced,0,1,0,0,58,Approved
56,Qatar,Master,13,7.6,75918,1,6,Tourist,Tourism,Single,0,1,0,1,44,Rejected
46,Portugal,Master,3,8.2,101574,3,6,Student,Education,Single,0,1,0,0,52,Approved
37,Bulgaria,Bachelor,12,7.0,45194,2,6,Work,Employment,Single,0,1,1,0,83,Rejected
64,Croatia,Master,2,6.9,112616,1,4,Work,Employment,Divorced,1,0,0,1,56,Rejected
40,Kenya,PhD,5,8.5,101812,3,8,Student,Education,Married,3,1,0,1,59,Approved
19,Pakistan,Master,2,6.8,111533,1,4,Tourist,Tourism,Single,0,1,0,0,53,Approved
68,Philippines,Master,6,6.7,61188,0,0,Business,Business,Single,0,0,0,1,54,Approved
41,Chile,Master,6,7.9,82717,4,5,Work,Employment,Divorced,1,1,0,0,60,Approved
28,Peru,PhD,5,8.8,86475,4,11,Business,Business,Single,0,0,1,0,83,Rejected
23,Algeria,High School,2,6.1,12704,0,5,Work,Employment,Single,0,1,1,1,83,Rejected
19,Czech Republic,Master,2,8.4,104026,4,6,Student,Education,Married,0,1,0,0,75,Rejected
57,China,High School,4,6.1,17809,2,8,Student,Education,Married,2,1,0,1,81,Rejected
63,China,Bachelor,8,7.5,72220,3,10,Student,Education,Single,0,1,0,1,68,Approved
37,Myanmar,PhD,7,8.2,118727,2,3,Student,Education,Single,0,1,0,1,19,Approved
54,Japan,High School,4,6.4,7861,4,7,Tourist,Tourism,Married,1,1,0,0,32,Approved
36,Croatia,High School,4,5.4,17454,4,16,Student,Education,Married,1,1,0,0,42,Rejected
56,Russia,High School,0,5.1,11132,3,13,Work,Employment,Single,0,0,1,1,93,Rejected
29,Austria,PhD,5,8.3,67128,3,9,Family,Family Reunion,Single,0,1,0,1,80,Rejected
54,Egypt,Bachelor,1,6.7,65381,1,4,Work,Employment,Married,2,1,1,1,10,Approved
43,Qatar,Bachelor,2,6.6,66636,4,15,Work,Employment,Married,0,1,0,0,78,Rejected
27,Austria,Bachelor,1,7.6,33514,1,1,Work,Employment,Single,0,1,0,1,31,Approved
24,South Korea,Bachelor,0,6.4,47642,2,4,Tourist,Tourism,Married,1,0,0,1,19,Approved
47,Croatia,Bachelor,5,7.7,32258,0,3,Work,Employment,Single,0,1,1,0,28,Approved
49,Israel,High School,1,6.9,29064,2,7,Business,Business,Single,0,0,1,0,41,Approved
51,Hong Kong,Bachelor,6,7.4,73627,2,3,Tourist,Tourism,Married,2,1,0,1,31,Approved
34,India,Bachelor,5,6.3,39381,4,11,Work,Employment,Married,2,1,1,1,52,Approved
22,Chile,PhD,5,9.0,163053,4,14,Work,Employment,Single,0,1,1,0,19,Approved
52,Spain,Bachelor,6,7.9,32521,3,8,Student,Education,Single,0,1,0,1,97,Rejected
31,Russia,Master,4,8.0,94059,0,3,Work,Employment,Single,0,1,1,1,38,Rejected
24,India,Bachelor,1,7.0,47908,2,3,Student,Education,Divorced,1,1,0,0,39,Approved
67,Cambodia,Master,7,7.8,78729,2,10,Business,Business,Divorced,0,0,0,1,24,Approved
25,Slovakia,Master,2,6.7,115661,1,1,Work,Employment,Divorced,0,1,0,1,44,Approved
53,Japan,Bachelor,13,6.6,27470,3,7,Business,Business,Single,0,1,0,0,19,Approved
29,Vietnam,Bachelor,1,6.3,30483,0,4,Work,Employment,Married,0,1,1,0,45,Rejected
50,Bangladesh,Master,14,6.7,60165,0,3,Family,Family Reunion,Divorced,0,0,0,1,20,Approved
25,Singapore,High School,1,7.0,26859,3,3,Work,Employment,Single,0,1,0,1,23,Approved
36,Brazil,Master,6,7.2,76943,3,12,Tourist,Tourism,Married,0,1,0,0,25,Approved
56,Brazil,Master,10,7.5,73295,1,6,Business,Business,Divorced,0,1,0,1,38,Approved
61,Lebanon,High School,1,5.0,16127,2,10,Student,Education,Single,0,1,0,0,92,Rejected
24,Rwanda,Master,2,7.9,60801,0,1,Work,Employment,Single,0,1,1,0,19,Approved
37,Singapore,Bachelor,7,7.4,31719,2,5,Work,Employment,Married,1,0,0,1,76,Rejected
54,Ireland,Bachelor,6,7.9,24074,1,3,Business,Business,Married,2,0,0,0,54,Approved
32,Bangladesh,Master,4,6.8,94582,3,11,Tourist,Tourism,Single,0,1,0,0,21,Approved
31,Saudi Arabia,Bachelor,3,6.8,35783,3,13,Work,Employment,Single,0,1,1,1,42,Rejected
46,Slovakia,Bachelor,2,6.3,39658,0,3,Business,Business,Single,0,1,1,0,66,Rejected
66,Ecuador,Bachelor,13,7.0,24265,0,3,Tourist,Tourism,Divorced,1,0,0,1,61,Approved
60,South Korea,Bachelor,2,7.4,46671,0,4,Student,Education,Divorced,0,0,0,1,80,Rejected
19,Ecuador,PhD,5,9.2,184400,2,4,Work,Employment,Married,1,1,1,0,55,Approved
67,Argentina,PhD,10,7.7,166261,4,14,Tourist,Tourism,Single,0,1,0,1,48,Approved
28,Chile,High School,0,5.8,16478,3,7,Work,Employment,Divorced,2,1,0,0,85,Rejected
29,Japan,Master,4,8.3,59474,0,6,Tourist,Tourism,Divorced,2,1,0,0,33,Rejected
36,Colombia,High School,1,6.2,24941,3,4,Student,Education,Single,0,1,0,1,91,Rejected
20,Peru,Bachelor,0,6.0,38390,4,15,Tourist,Tourism,Single,0,1,0,1,23,Approved
34,Saudi Arabia,Master,3,8.4,96592,2,8,Student,Education,Widowed,2,1,0,1,28,Approved
18,Tanzania,PhD,5,7.5,135675,4,9,Tourist,Tourism,Single,0,0,0,1,63,Rejected
69,Qatar,Master,6,7.6,59842,4,13,Work,Employment,Single,0,1,0,1,50,Approved
38,Slovakia,Master,5,7.7,56814,0,1,Work,Employment,Single,0,1,1,1,43,Approved
57,Australia,Bachelor,9,7.6,61477,4,13,Student,Education,Single,0,1,0,1,28,Approved
50,Ecuador,Master,13,8.2,58539,0,6,Tourist,Tourism,Single,0,1,0,0,24,Approved
30,Israel,Master,4,7.2,108172,0,6,Work,Employment,Divorced,1,1,0,0,23,Approved
67,Malaysia,Bachelor,0,7.9,45313,4,7,Tourist,Tourism,Single,0,1,0,1,53,Approved
59,Brazil,Bachelor,7,7.2,58204,1,4,Work,Employment,Single,0,0,1,1,58,Approved
50,Poland,Master,11,7.3,74589,2,3,Tourist,Tourism,Single,0,1,0,0,12,Approved
65,Chile,Bachelor,14,7.2,43438,0,4,Student,Education,Single,0,1,0,1,53,Approved
59,Ethiopia,Master,3,7.4,81031,4,10,Student,Education,Divorced,0,1,0,0,51,Approved
48,Peru,High School,2,6.6,15688,2,2,Tourist,Tourism,Divorced,1,1,0,0,78,Rejected
61,South Korea,Bachelor,11,7.8,60494,4,8,Work,Employment,Divorced,2,1,1,1,51,Approved
48,Nigeria,Master,12,6.8,64648,2,6,Work,Employment,Married,1,1,1,1,56,Approved
36,Myanmar,Master,11,8.2,44030,2,7,Work,Employment,Single,0,1,1,0,33,Rejected
46,Philippines,Master,9,7.8,63621,2,3,Work,Employment,Single,0,1,0,1,33,Approved
26,France,Bachelor,0,7.3,73962,1,1,Business,Business,Single,0,1,1,1,49,Approved
35,Singapore,High School,1,5.2,22426,0,1,Student,Education,Married,1,1,0,1,17,Approved
43,China,High School,0,6.5,21516,1,3,Work,Employment,Single,0,0,1,1,44,Rejected
56,Mexico,Master,4,6.6,53888,1,7,Tourist,Tourism,Single,0,1,0,0,25,Approved
65,Saudi Arabia,Master,8,7.9,66495,0,6,Tourist,Tourism,Single,0,1,0,0,56,Rejected
25,Poland,Master,2,8.3,57963,2,7,Work,Employment,Single,0,0,0,1,53,Approved
24,Ghana,Bachelor,1,7.0,24877,0,1,Student,Education,Married,2,1,0,1,40,Rejected
59,Norway,Bachelor,8,6.4,26838,1,4,Tourist,Tourism,Married,3,1,0,0,47,Approved
36,Greece,High School,2,6.0,23631,2,3,Student,Education,Divorced,0,1,0,1,86,Rejected
56,Ghana,High School,3,5.8,29988,1,4,Tourist,Tourism,Single,0,1,0,1,33,Approved
35,Ghana,Bachelor,4,6.8,43971,4,7,Tourist,Tourism,Single,0,1,0,0,64,Rejected
32,Kuwait,PhD,5,7.9,143856,1,5,Tourist,Tourism,Married,2,1,0,1,33,Approved
22,Austria,High School,2,6.1,10802,4,4,Student,Education,Married,0,1,0,1,66,Rejected
43,Ethiopia,Bachelor,1,6.4,48170,4,4,Student,Education,Single,0,1,0,1,64,Approved
67,Ecuador,Master,13,6.8,104099,3,8,Student,Education,Married,0,1,0,0,43,Approved
27,Canada,Master,2,7.0,65594,2,10,Work,Employment,Single,0,1,1,1,67,Approved
23,Czech Republic,Bachelor,0,7.0,38471,0,2,Student,Education,Widowed,0,1,0,0,66,Rejected
40,Singapore,Master,8,7.5,88227,0,6,Tourist,Tourism,Married,2,1,0,0,31,Rejected
24,Mexico,Bachelor,1,6.6,79599,0,5,Family,Family Reunion,Single,0,1,0,1,51,Approved
56,Nepal,Master,5,7.9,109691,0,7,Work,Employment,Single,0,1,0,1,21,Approved
37,Philippines,Bachelor,0,7.5,28749,4,13,Family,Family Reunion,Married,0,1,0,1,84,Rejected
41,UAE,Bachelor,3,6.5,77594,3,13,Work,Employment,Single,0,1,1,0,28,Approved
46,Ghana,High School,4,5.8,23993,0,2,Student,Education,Single,0,1,0,1,94,Rejected
46,Algeria,High School,4,6.9,10690,2,3,Work,Employment,Divorced,2,0,1,1,59,Rejected
60,Mexico,Master,16,7.7,45286,0,5,Business,Business,Single,0,1,0,0,41,Approved
60,Kenya,High School,1,6.3,27641,3,12,Tourist,Tourism,Single,0,1,0,0,48,Approved
44,Belgium,Bachelor,10,7.6,64533,0,4,Work,Employment,Married,3,0,1,0,56,Approved
57,UAE,Master,2,6.7,45350,1,7,Work,Employment,Single,0,1,1,0,38,Rejected
25,Ethiopia,Bachelor,1,7.2,55195,1,7,Student,Education,Married,3,1,0,1,40,Approved
57,Ukraine,Bachelor,2,6.1,34565,2,9,Tourist,Tourism,Single,0,1,0,1,36,Approved
63,Singapore,Master,12,8.3,69511,4,13,Family,Family Reunion,Widowed,2,1,0,1,20,Approved
46,India,Master,5,7.7,60358,4,4,Work,Employment,Married,3,0,0,0,85,Rejected
68,Czech Republic,Master,13,8.2,119267,2,9,Student,Education,Married,3,0,0,0,49,Rejected
61,Algeria,High School,4,6.0,15421,4,6,Work,Employment,Married,3,1,1,1,35,Approved
64,Nepal,Bachelor,9,7.0,63718,2,6,Student,Education,Single,0,1,0,0,25,Approved
42,Kenya,Master,13,8.4,108394,1,4,Student,Education,Married,0,1,0,1,71,Approved
35,Ethiopia,Bachelor,9,6.2,29178,0,0,Family,Family Reunion,Single,0,1,0,1,45,Rejected
57,Kenya,Bachelor,5,8.0,69454,2,7,Work,Employment,Married,0,1,1,1,47,Rejected
35,UAE,Master,8,6.9,92551,0,6,Work,Employment,Married,0,0,0,1,46,Approved
61,Kuwait,Bachelor,9,7.2,30403,1,6,Tourist,Tourism,Married,2,1,0,1,41,Approved
38,Denmark,Bachelor,3,7.7,32315,4,13,Family,Family Reunion,Married,0,1,0,1,17,Approved
56,Ghana,Bachelor,14,6.5,60079,4,4,Student,Education,Married,0,1,0,0,44,Approved
53,UAE,Bachelor,10,6.3,67523,4,8,Student,Education,Single,0,1,0,1,63,Rejected
40,Argentina,Bachelor,14,6.9,46566,0,3,Tourist,Tourism,Single,0,1,0,0,46,Rejected
60,Austria,PhD,23,8.2,112816,1,3,Student,Education,Married,3,1,0,0,73,Approved
52,China,High School,4,5.9,9715,4,4,Student,Education,Divorced,0,1,0,1,66,Approved
26,Ghana,Bachelor,2,7.4,48920,3,3,Business,Business,Single,0,1,1,1,38,Rejected
44,Algeria,Bachelor,8,7.3,21125,1,1,Work,Employment,Divorced,1,1,1,1,49,Rejected
33,Algeria,Bachelor,4,8.0,63718,3,11,Business,Business,Single,0,1,1,1,35,Approved
24,Canada,Bachelor,1,7.8,38719,2,9,Work,Employment,Single,0,1,0,0,45,Rejected
55,Pakistan,Master,9,6.6,52889,1,3,Family,Family Reunion,Divorced,0,1,0,0,58,Approved
34,Pakistan,High School,4,6.7,9216,3,3,Business,Business,Married,0,1,1,1,76,Rejected
23,India,High School,2,5.6,10764,1,7,Tourist,Tourism,Divorced,0,1,0,1,57,Rejected
67,Sweden,Master,7,7.1,78975,4,4,Tourist,Tourism,Single,0,1,0,0,43,Approved
53,Israel,High School,2,5.3,5378,2,10,Student,Education,Married,3,1,0,1,15,Approved
48,Italy,PhD,18,8.9,147704,0,7,Student,Education,Single,0,1,0,1,82,Rejected
19,Poland,Bachelor,0,6.2,50065,0,0,Work,Employment,Divorced,0,1,1,1,54,Approved
52,Ecuador,Bachelor,5,7.7,25684,1,1,Tourist,Tourism,Single,0,1,0,1,63,Rejected
27,Czech Republic,Master,2,8.4,102656,2,9,Business,Business,Single,0,1,1,0,40,Approved
60,Singapore,Bachelor,4,7.9,45450,0,5,Work,Employment,Divorced,0,1,1,1,54,Approved
59,Netherlands,High School,3,6.5,7687,3,4,Business,Business,Married,1,1,0,1,21,Approved
27,Finland,Bachelor,4,7.9,47614,4,9,Business,Business,Married,2,1,1,1,47,Rejected
23,Iran,PhD,5,7.7,193362,2,6,Student,Education,Single,0,1,0,0,67,Rejected
22,Iran,Bachelor,0,6.0,78414,1,6,Business,Business,Divorced,0,1,0,1,76,Rejected
57,Nigeria,Master,9,8.2,96383,0,5,Student,Education,Single,0,1,0,1,37,Approved
33,Germany,Master,5,7.2,60609,4,6,Tourist,Tourism,Married,2,1,0,0,47,Rejected
19,Turkey,Master,2,6.7,116858,1,4,Student,Education,Married,3,1,0,0,25,Approved
39,India,Bachelor,10,7.1,25163,1,7,Student,Education,Divorced,0,1,0,1,58,Rejected
31,Bangladesh,Bachelor,3,7.0,77849,4,10,Student,Education,Single,0,1,0,0,50,Approved
46,Nepal,Bachelor,14,7.1,27678,3,3,Work,Employment,Divorced,1,1,1,0,41,Approved
19,Jordan,Master,2,7.8,43606,3,12,Student,Education,Divorced,0,1,0,0,67,Approved
68,Canada,Master,19,8.1,102303,3,10,Work,Employment,Divorced,0,1,1,1,30,Approved
34,South Korea,Bachelor,11,6.1,72504,4,7,Student,Education,Single,0,1,0,1,38,Approved
57,Czech Republic,Bachelor,4,6.4,53121,4,12,Student,Education,Single,0,1,0,1,54,Approved
19,Brazil,Master,2,8.4,92401,1,3,Work,Employment,Married,3,1,1,0,40,Rejected
54,Mexico,Master,8,8.5,107240,2,3,Student,Education,Married,2,1,0,0,52,Approved
39,Nepal,Bachelor,10,6.2,48250,1,2,Work,Employment,Married,0,1,1,1,23,Approved
20,Serbia,Master,2,7.7,93119,2,9,Tourist,Tourism,Married,1,1,0,0,40,Approved
25,Tanzania,High School,0,6.5,12141,4,13,Work,Employment,Single,0,0,1,1,13,Approved
54,Qatar,Bachelor,6,6.3,67802,1,6,Tourist,Tourism,Divorced,0,1,0,1,65,Rejected
19,Taiwan,Master,2,7.9,58228,4,11,Tourist,Tourism,Divorced,2,1,0,1,55,Rejected
32,Russia,Bachelor,4,6.3,69475,0,5,Tourist,Tourism,Divorced,1,1,0,1,48,Rejected
37,Sri Lanka,Master,12,6.9,71487,3,11,Business,Business,Divorced,0,1,0,0,15,Approved
49,Nigeria,Master,15,6.8,63503,1,5,Business,Business,Single,0,1,1,0,39,Approved
32,Malaysia,Bachelor,4,7.6,49312,1,1,Business,Business,Married,2,1,1,1,48,Approved
60,Bulgaria,Bachelor,9,6.4,69739,3,7,Student,Education,Married,3,1,0,1,48,Approved
28,Russia,Bachelor,0,6.6,32171,0,5,Work,Employment,Single,0,1,0,1,36,Approved
39,Germany,Master,11,7.3,99566,3,11,Student,Education,Single,0,1,0,1,31,Approved
63,Italy,Master,4,7.2,40564,1,4,Tourist,Tourism,Married,2,1,0,1,46,Rejected
62,Canada,Master,4,7.3,57479,1,3,Tourist,Tourism,Single,0,1,0,0,21,Approved
60,Hong Kong,Bachelor,7,7.4,46085,1,6,Business,Business,Single,0,1,1,1,33,Approved
23,Italy,Bachelor,0,6.1,50161,2,6,Business,Business,Single,0,1,1,1,57,Approved
32,Australia,Bachelor,4,8.0,30712,0,0,Student,Education,Married,0,1,0,1,55,Approved
66,Netherlands,Master,13,7.9,42347,3,7,Work,Employment,Single,0,1,1,1,19,Approved
31,Netherlands,PhD,5,8.7,148533,3,12,Student,Education,Single,0,1,0,0,12,Approved
38,Israel,Master,4,7.9,51892,0,1,Business,Business,Single,0,1,1,1,42,Approved
56,UAE,PhD,17,8.8,94032,1,1,Business,Business,Single,0,1,1,1,55,Approved
27,Saudi Arabia,Master,2,7.3,94972,3,3,Work,Employment,Divorced,2,1,1,1,63,Approved
42,Ecuador,PhD,12,9.4,159856,1,2,Work,Employment,Single,0,1,1,1,59,Approved
33,Tanzania,Master,4,7.2,52871,3,7,Tourist,Tourism,Single,0,1,0,0,70,Rejected
53,Tanzania,Bachelor,12,7.0,50888,0,0,Tourist,Tourism,Married,1,1,0,0,16,Approved
23,Serbia,Bachelor,0,7.0,68263,4,15,Work,Employment,Single,0,1,1,1,59,Rejected
32,India,High School,4,5.2,15572,0,1,Work,Employment,Married,1,1,1,1,43,Approved
44,Nigeria,Bachelor,7,6.5,22266,4,13,Student,Education,Married,3,1,0,1,51,Approved
63,Malaysia,Master,8,7.0,54544,0,2,Work,Employment,Single,0,1,1,0,50,Approved
44,South Africa,High School,0,7.0,18243,0,2,Tourist,Tourism,Married,0,1,0,0,80,Rejected
52,Cambodia,Bachelor,6,8.0,44745,1,4,Work,Employment,Married,2,1,1,0,20,Approved
45,Turkey,PhD,16,7.9,152403,4,11,Work,Employment,Single,0,1,1,1,38,Approved
26,Lebanon,Bachelor,3,8.0,36655,0,7,Business,Business,Married,2,1,0,0,39,Approved
33,Italy,Bachelor,8,6.5,25939,3,11,Work,Employment,Single,0,1,0,0,42,Approved
54,Bangladesh,PhD,9,8.6,174942,0,1,Tourist,Tourism,Single,0,1,0,1,14,Approved
49,Cambodia,Bachelor,4,6.8,25102,4,14,Work,Employment,Single,0,1,1,0,43,Approved
24,Croatia,High School,4,6.3,6281,4,8,Student,Education,Married,3,0,0,1,58,Rejected
47,France,High School,4,6.0,26001,2,9,Business,Business,Single,0,1,1,0,64,Rejected
32,Egypt,Bachelor,7,6.9,57650,3,6,Work,Employment,Married,0,1,1,1,54,Approved
47,Romania,Bachelor,12,7.5,37447,3,13,Business,Business,Married,3,1,0,1,24,Approved
55,Kenya,Bachelor,2,6.5,61307,4,4,Student,Education,Married,3,1,0,1,15,Approved
60,Hungary,Master,17,7.0,104615,0,0,Student,Education,Married,3,0,0,0,48,Rejected
52,Poland,PhD,22,7.6,171607,2,2,Work,Employment,Widowed,1,1,1,1,50,Rejected
61,Algeria,Bachelor,2,7.7,38852,2,3,Business,Business,Divorced,0,1,0,1,30,Approved
39,Greece,Bachelor,3,7.5,42803,2,8,Tourist,Tourism,Single,0,0,0,0,56,Approved
50,Portugal,Bachelor,9,6.9,51039,4,4,Work,Employment,Single,0,1,1,1,56,Approved
28,Morocco,Bachelor,3,7.6,35244,3,8,Student,Education,Married,2,1,0,1,79,Rejected
25,Norway,Master,2,6.7,97293,4,9,Family,Family Reunion,Single,0,1,0,1,80,Rejected
63,Nigeria,High School,1,5.7,23004,2,6,Tourist,Tourism,Married,2,1,0,0,29,Approved
34,Thailand,High School,2,5.6,8788,4,15,Student,Education,Married,3,1,0,0,79,Rejected
36,Singapore,Master,10,8.4,42993,0,3,Work,Employment,Married,2,1,1,1,56,Approved
51,Tanzania,PhD,21,8.5,85543,3,10,Student,Education,Divorced,1,1,0,0,34,Approved
36,Malaysia,PhD,5,7.1,130245,0,5,Business,Business,Widowed,2,1,0,0,85,Rejected
26,Chile,PhD,5,7.4,73139,3,6,Work,Employment,Divorced,1,1,1,1,21,Approved
23,Peru,PhD,5,7.3,143137,2,9,Business,Business,Married,0,1,1,1,42,Approved
26,Nigeria,Master,2,7.0,60571,1,7,Tourist,Tourism,Married,3,1,0,0,53,Approved
52,Vietnam,Master,9,6.6,64573,4,4,Family,Family Reunion,Single,0,1,0,1,17,Approved
62,Russia,Bachelor,11,6.1,64049,0,2,Tourist,Tourism,Married,2,1,0,0,36,Approved
40,Serbia,PhD,7,8.0,69993,1,1,Business,Business,Married,0,0,1,1,50,Approved
39,Philippines,Bachelor,10,6.5,70424,2,10,Tourist,Tourism,Widowed,2,0,0,0,40,Approved
55,Netherlands,High School,1,6.3,10813,3,7,Work,Employment,Married,2,1,1,1,32,Rejected
39,Bulgaria,PhD,10,7.0,92884,1,6,Work,Employment,Married,0,0,1,1,66,Rejected
57,Colombia,Master,5,7.8,47636,4,15,Student,Education,Widowed,0,0,0,1,70,Rejected
32,Myanmar,Master,3,7.0,54636,0,5,Student,Education,Married,2,1,0,0,26,Approved
54,Philippines,Bachelor,6,7.8,40083,4,15,Tourist,Tourism,Single,0,1,0,0,13,Approved
30,Ireland,High School,4,6.1,12977,1,1,Work,Employment,Married,1,1,1,0,62,Rejected
61,Nigeria,Master,7,7.1,83437,2,3,Work,Employment,Married,1,1,1,0,36,Approved
55,Slovakia,Master,9,7.1,66898,2,3,Work,Employment,Married,1,1,0,1,72,Rejected
41,Indonesia,Bachelor,13,6.2,37327,3,12,Work,Employment,Married,3,1,1,0,60,Approved
25,France,PhD,5,9.3,75255,2,6,Work,Employment,Married,1,1,0,1,81,Rejected
20,Pakistan,High School,0,6.6,7924,4,11,Student,Education,Divorced,0,1,0,0,48,Rejected
47,Denmark,Master,6,6.6,66985,0,6,Tourist,Tourism,Married,1,1,0,0,47,Approved
67,UK,Bachelor,8,6.3,54301,0,4,Work,Employment,Single,0,0,1,0,84,Rejected
32,Spain,Bachelor,8,7.7,64470,4,10,Work,Employment,Married,1,1,1,1,60,Approved
36,Vietnam,Master,9,6.5,110753,4,10,Tourist,Tourism,Widowed,0,1,0,0,24,Approved
19,Kenya,Master,2,7.4,57375,2,9,Student,Education,Single,0,0,0,1,44,Approved
41,Iran,Bachelor,14,7.5,48099,3,7,Work,Employment,Single,0,1,1,0,41,Rejected
21,Hungary,Master,2,7.3,109182,3,4,Tourist,Tourism,Single,0,0,0,0,42,Approved
23,Portugal,PhD,5,8.2,73938,0,0,Student,Education,Married,1,1,0,1,74,Rejected
47,Bangladesh,Master,10,6.8,81188,1,5,Student,Education,Widowed,0,1,0,0,49,Approved
27,Nepal,High School,2,6.6,17856,1,7,Family,Family Reunion,Single,0,1,0,0,53,Approved
60,Kenya,Bachelor,10,6.3,63250,0,6,Work,Employment,Single,0,1,1,1,67,Rejected
22,Czech Republic,Bachelor,0,6.5,46182,3,11,Tourist,Tourism,Single,0,1,0,0,29,Approved
22,Morocco,Bachelor,0,7.7,24851,4,11,Work,Employment,Married,0,1,1,1,40,Approved
51,Switzerland,PhD,20,8.1,195003,0,1,Business,Business,Single,0,1,0,1,51,Approved
49,Philippines,High School,3,6.7,27660,0,5,Work,Employment,Single,0,1,1,0,67,Rejected
29,Algeria,Bachelor,4,7.1,68914,3,13,Work,Employment,Single,0,0,1,1,49,Rejected
25,Austria,Bachelor,1,6.8,52123,2,6,Work,Employment,Single,0,1,1,1,59,Rejected
26,Iran,Bachelor,3,7.8,61733,1,7,Work,Employment,Single,0,1,1,1,43,Rejected
26,Morocco,PhD,5,8.0,126772,3,11,Tourist,Tourism,Single,0,1,0,0,31,Approved
39,Jordan,Bachelor,0,6.4,43210,3,9,Student,Education,Single,0,1,0,0,44,Approved
36,Mexico,Master,4,7.3,42271,0,5,Business,Business,Married,1,1,1,0,53,Approved
34,Lebanon,High School,2,5.2,26323,0,7,Work,Employment,Married,0,1,1,1,88,Rejected
52,Qatar,PhD,18,8.2,137557,3,10,Tourist,Tourism,Married,3,1,0,0,35,Approved
33,Lebanon,High School,2,5.6,26076,3,13,Work,Employment,Single,0,0,1,1,62,Rejected
38,Poland,Bachelor,2,7.0,48719,4,10,Student,Education,Single,0,1,0,1,47,Rejected
69,Sri Lanka,High School,0,5.1,9112,3,7,Work,Employment,Married,0,0,1,1,53,Rejected
62,Sri Lanka,Master,11,7.2,59735,4,10,Work,Employment,Married,2,1,1,1,31,Approved
46,Rwanda,PhD,13,7.5,106473,4,15,Tourist,Tourism,Single,0,1,0,0,18,Approved
61,Myanmar,Bachelor,8,6.6,37293,1,1,Business,Business,Married,1,1,1,1,35,Approved
20,Colombia,Master,2,7.7,84581,3,3,Business,Business,Married,3,1,0,0,45,Approved
40,New Zealand,Master,13,6.7,52731,0,0,Work,Employment,Married,2,1,1,0,19,Approved
20,Ethiopia,PhD,5,7.7,115421,2,9,Work,Employment,Married,1,1,1,0,28,Approved
59,Bangladesh,High School,1,5.1,5207,1,2,Student,Education,Married,2,1,0,0,27,Approved
29,Saudi Arabia,High School,0,5.1,21248,0,6,Student,Education,Divorced,0,1,0,0,59,Approved
62,Hong Kong,Master,7,6.6,95741,1,1,Work,Employment,Divorced,0,1,1,1,49,Approved
22,Morocco,High School,0,6.1,26846,0,5,Work,Employment,Married,0,1,1,0,37,Approved
67,Canada,PhD,29,7.4,184361,4,12,Tourist,Tourism,Married,2,0,0,0,48,Approved
34,Colombia,Master,4,8.2,55861,3,3,Work,Employment,Single,0,1,1,1,59,Approved
28,Morocco,Bachelor,2,6.1,52619,2,5,Student,Education,Married,3,1,0,0,59,Approved
32,Denmark,Bachelor,8,6.7,65800,0,4,Business,Business,Single,0,1,1,1,23,Approved
